left_x,left_y,left_z,right_x,right_y,right_z,x,y,z,length,id,speed,gas,brake,obsolete_lat_g,radius,side_left,side_right,camber,direction,normal_x,normal_y,normal_z,extra_length,forward_x,forward_y,forward_z,tag,grade
716.4502355690973,4.064262390136719,17.364707291300842,722.4903812514103,4.064262390136719,22.503309192557204,738.4598388671875,5.4959259033203125,693.9840698242188,0.0,0,44.69882583618164,1.0,0.0,0.0,3933.97607421875,19.499988555908203,10.300021171569824,-0.004329973366111517,0.0,-0.003851057030260563,0.9998906850814819,0.014278639107942581,7.544670104980469,0.0,0.0,0.0,0.0,0.0012877631234005094
715.1009300961858,4.064262390136719,17.50914570266243,723.8532202676481,4.064262390136719,22.41442529108918,738.0648193359375,5.504066467285156,692.3533325195312,1.678807020187378,1,44.865753173828125,1.0,0.0,0.0,4069.1884765625,19.58498764038086,10.210021018981934,0.002548443851992488,0.10000002384185791,-0.0013843874912708998,0.999910295009613,-0.013319635763764381,7.544713497161865,0.0,0.0,0.0,0.0,0.0012663992820307612
713.7650894853932,4.064262390136719,17.74020489927785,725.2257284181737,4.064262390136719,22.26052112531284,737.6752319335938,5.504066467285156,690.7364501953125,3.3429272174835205,2,45.032676696777344,1.0,0.0,0.0,4204.400390625,19.669986724853516,10.120019912719727,0.003787655383348465,0.20000004768371582,0.011874348856508732,0.9998873472213745,-0.009185772389173508,7.544756889343262,0.0,0.0,0.0,0.0,0.0012269745348021388
712.4122896676504,4.064262390136719,18.02051050265147,726.6529158091407,4.064262390136719,22.071323656632185,737.2935791015625,5.498722076416016,689.1432495117188,4.982076168060303,3,45.19960403442383,1.0,0.0,0.0,4339.61279296875,19.75498390197754,10.030019760131836,0.0005231674294918776,0.30000007152557373,-0.0008227043435908854,0.9999910593032837,-0.004142335150390863,7.544800281524658,0.0,0.0,0.0,0.0,0.0011635919800028205
711.0028890328972,4.064262390136719,18.29043502181576,728.1179771701453,4.064262390136719,21.961355314702953,736.9212036132812,5.498722076416016,687.5801391601562,6.589923858642578,4,45.36652755737305,1.0,0.0,0.0,4474.8251953125,19.839982986450195,9.940019607543945,0.0036008991301059723,0.3999999761581421,-0.0034196546766906977,0.999980092048645,-0.005298729054629803,7.544843673706055,0.0,0.0,0.0,0.0,0.0010696720564737916
709.5501142165948,4.064262390136719,18.61798620115998,729.6432521660231,4.064262390136719,21.930616099525146,736.5579223632812,5.498161315917969,686.0480346679688,8.165380477905273,5,45.53345489501953,1.0,0.0,0.0,4610.037109375,19.92498207092285,9.850019454956055,0.00573191000148654,0.5,0.008453204296529293,0.9999381303787231,-0.007238910533487797,7.544887065887451,0.0,0.0,0.0,0.0,0.0009312544716522098
708.0040265833787,4.064262390136719,18.91867733157457,731.2510804616096,4.064262390136719,21.97910601109877,736.2029418945312,5.498161315917969,684.5440673828125,9.711748123168945,6,45.70037841796875,1.0,0.0,0.0,4745.25,20.009981155395508,9.760019302368164,0.0009177428437396884,0.6000000238418579,0.008772353641688824,0.999961256980896,0.0006991150439716876,7.544930458068848,0.0,0.0,0.0,0.0,0.0007453039870597422
706.3602742121136,4.064262390136719,19.218077767705534,732.9638017217408,4.064262390136719,22.106825049423822,735.8545532226562,5.505699157714844,683.0631713867188,11.234046936035156,7,45.86730194091797,1.0,0.0,0.0,4880.4619140625,20.094980239868164,9.670019149780273,0.001253920840099454,0.7000000476837158,0.010976184159517288,0.9998311996459961,-0.014730853028595448,7.544973850250244,0.0,0.0,0.0,0.0,0.0005180079024285078
704.8458294334425,4.064262390136719,19.548262938538606,734.5766640334618,4.064262390136719,22.3137732145003,735.510986328125,5.505699157714844,681.5992431640625,12.738787651062012,8,46.03422927856445,1.0,0.0,0.0,5015.67431640625,20.179977416992188,9.580018043518066,-0.003620219649747014,0.8000000715255737,0.010292653925716877,0.9999424815177917,-0.00303263240493834,7.545017242431641,0.0,0.0,0.0,0.0,0.00026724522467702627
703.3746217431393,4.064262390136719,19.982831674506848,736.1641282093044,4.064262390136719,22.440861433085004,735.1707763671875,5.508308410644531,680.1466674804688,14.23171329498291,9,46.20115661621094,1.0,0.0,0.0,5150.88623046875,20.264976501464844,9.490017890930176,-0.003525396343320608,0.8999999761581421,-0.00022119587811175734,0.9999136328697205,-0.013137283734977245,7.545060634613037,0.0,0.0,0.0,0.0,2.053926255030092e-05
